Lexus GX,Lagos,Foreign Used,2015,12743,Automatic,23500000
Toyota Highlander Limited,Lagos,Foreign Used,2011,95000,Automatic,6500000
Toyota RAV4 Limited 4x4,Lagos,Foreign Used,2011,108000,Automatic,5500000
Hyundai Accent Automatic,Lagos,Foreign Used,2008,90000,Manual,1800000
Lexus GX 460,Lagos,Foreign Used,2015,42000,Automatic,21000000
Mercedes-Benz C300,Lagos,Foreign Used,2009,51000,Automatic,4800000
Land Rover Range Rover Vogue,Abuja,Locally Used,2012,53000,Automatic,15000000
Toyota Corolla 1.8,Lagos,Foreign Used,2004,62840,Automatic,2200000
Toyota 4-Runner,Lagos,Foreign Used,2005,68382,Automatic,3280000
Nissan Altima 2.5 S,Lagos,Foreign Used,2011,1046,Automatic,2500000
Mercedes-Benz CLS 550,Lagos,Foreign Used,2015,15000,Automatic,21500000
Toyota FJ CRUISER 4x4 Automatic,Lagos,Foreign Used,2007,62840,Automatic,5250000
Toyota Land Cruiser Prado,Lagos,Locally Used,2011,52752,Automatic,13000000
Lexus LX,Lagos,Foreign Used,2006,84233,Automatic,5800000
Lexus RX 3.0 Auto,Lagos,Foreign Used,2009,61735,Automatic,4800000
Toyota Corolla LE Automatic,Lagos,Foreign Used,2007,61732,Automatic,2380000
Mercedes-Benz GL Class 3.0 CDI,Lagos,Foreign Used,2008,57423,Automatic,6300000
Toyota Sienna LE 7 Passenger Mobility,Lagos,Foreign Used,2005,71246,Automatic,2350000
Toyota Camry 2.4 LE,Abuja,Foreign Used,2012,52000,Automatic,5100000
Ford Taurus SEL,Lagos,Foreign Used,2009,212334,Automatic,1650000
Lexus GX 470,Lagos,Foreign Used,2006,86233,Automatic,5500000
Toyota Matrix Automatic,Lagos,Foreign Used,2006,63245,Automatic,2200000
Toyota Venza XLE FWD V6,Lagos,Foreign Used,2014,37425,Automatic,10000000
Lexus RX 3.0 Auto,Lagos,Foreign Used,2006,71421,Automatic,3680000
Lexus RX 3.0 Auto,Lagos,Foreign Used,2001,71426,Automatic,2600000
Mercedes-Benz C300,Lagos,Foreign Used,2010,50000,Automatic,4500000
Toyota Corolla 1.8 Sedan Automatic,Lagos,Locally Used,2010,50000,Automatic,2300000
Toyota Venza Limited FWD V6,Lagos,Foreign Used,2010,62840,Automatic,6600000
Toyota Corolla CE,Lagos,Foreign Used,2007,61467,Automatic,2400000
Honda CR-V EX Automatic,Lagos,Foreign Used,2007,89664,Automatic,3500000
Toyota Matrix XRS,Lagos,Foreign Used,2006,87955,Automatic,2050000
Toyota Corolla CE,Lagos,Foreign Used,2003,62435,Automatic,1900000
Lexus GX 470,Lagos,Foreign Used,2009,69733,Automatic,8600000
Toyota Yaris 1.5 Automatic,Lagos,Locally Used,2009,102616,Automatic,1650000
Toyota Corolla S,Lagos,Foreign Used,2006,91873,Automatic,2350000
Toyota Highlander Limited,Lagos,Foreign Used,2003,99542,Automatic,2900000
Toyota Camry XLE Automatic,Lagos,Foreign Used,2008,81955,Automatic,3350000
Ford Edge Limited,Lagos,Foreign Used,2012,38663,Automatic,6500000
Acura MDX AWD,Lagos,Foreign Used,2004,102553,Automatic,1680000
Lexus LX 470,Lagos,Foreign Used,2006,84323,Automatic,5800000
Toyota Highlander,Lagos,Foreign Used,2008,163000,Automatic,6400000
Mercedes-Benz E350,Lagos,Locally Used,2014,60000,Automatic,10600000
Acura RDX SH-AWD,Abuja,Foreign Used,2008,68000,Automatic,3500000
Acura MDX AWD,Lagos,Locally Used,2004,104657,Automatic,1100000
Toyota Camry SE V6 Automatic,Abuja,Foreign Used,2013,55000,Automatic,5500000
Toyota Camry,Lagos,Locally Used,2008,84000,Automatic,2150000
Toyota Camry,Lagos,Locally Used,2016,22000,Automatic,7200000
Hyundai Santa Fe,Lagos,Foreign Used,2008,80389,Automatic,2950000
Toyota Tacoma Double Cab V6 4WD Automatic,Lagos,Foreign Used,2008,69000,Automatic,7200000
Toyota Venza,Lagos,Foreign Used,2010,56000,Automatic,4600000
Toyota Camry,Lagos,Locally Used,2010,133500,Automatic,1650000
Toyota Yaris 1.5,Abuja,Locally Used,2008,208000,Manual,1100000
Honda Accord,Lagos,Locally Used,2003,193745,Automatic,800000
Toyota Sienna XLE Limited 4WD,Lagos,Foreign Used,2006,125949,Automatic,3200000
Toyota Dyna,Lagos,Foreign Used,2001,659439,Manual,4000000
Lexus RX,Lagos,Foreign Used,2013,19599,Automatic,13000000
Toyota Highlander 4WD,Lagos,Foreign Used,2007,2611,Automatic,4000000
Mercedes-Benz ML350,Lagos,Foreign Used,2015,5161,Automatic,18500000
Lexus GX 460,Lagos,Foreign Used,2012,52110,Automatic,15500000
Acura MDX,Lagos,Foreign Used,2012,35519,Automatic,8600000
Toyota Corolla CE,Lagos,Foreign Used,2006,64000,Automatic,2300000
Toyota Sequoia Limited 4WD 5.7L V8 FFV,Lagos,Foreign Used,2012,43046,Automatic,10900000
Toyota Corolla S,Lagos,Foreign Used,2006,6300000,Automatic,2300000
Toyota Sequoia Platinum 4WD 5.7L V8,Lagos,Foreign Used,2013,32005,Automatic,11900000
Toyota Camry XLE,Lagos,Foreign Used,2011,35000,Automatic,4200000
Toyota Corolla LE Automatic,Lagos,Foreign Used,2004,62840,Automatic,2080000
Lexus RX 300,Lagos,Foreign Used,2002,72860,Automatic,2680000
Toyota RAV4 Limited,Lagos,Foreign Used,2003,99553,Automatic,2020000
Toyota Corolla 1.8,Lagos,Foreign Used,2010,62840,Automatic,2999999
Toyota Camry LE Automatic,Lagos,Foreign Used,2001,116933,Automatic,1400000
Toyota Highlander Limited V6,Lagos,Locally Used,2005,72840,Automatic,2100000
Toyota Corolla 1.8,Lagos,Locally Used,2006,71537,Automatic,1600000
Toyota Corolla 1.8,Lagos,Foreign Used,2006,72840,Automatic,2350000
Toyota Highlander Limited,Lagos,Foreign Used,2005,109000,Automatic,3100000
Toyota Corolla 1.8,Lagos,Foreign Used,2004,62840,Automatic,2080000
Toyota Venza Limited AWD V6,Lagos,Foreign Used,2011,47633,Automatic,6700000
Lexus GX 460 Premium,Lagos,Foreign Used,2015,5869,Automatic,26500000
Acura MDX Tech Package,Abuja,Foreign Used,2007,76000,Automatic,3900000
Toyota Corolla LE Automatic,Lagos,Foreign Used,2006,108553,Automatic,2170000
Lexus ES 300,Lagos,Foreign Used,2004,62840,Automatic,2200000
Lexus ES 300,Lagos,Foreign Used,2004,92500,Automatic,1850000
Mercedes-Benz C300,Lagos,Foreign Used,2013,24042,Automatic,9200000
Mercedes-Benz ML350,Lagos,Foreign Used,2007,73955,Automatic,4950000
Mercedes-Benz C300,Lagos,Foreign Used,2009,52604,Automatic,5900000
Toyota Sequoia Limited,Lagos,Foreign Used,2011,39844,Automatic,10300000
Toyota Camry 2.4,Lagos,Foreign Used,2008,72840,Automatic,2880000
Honda Pilot Touring Automatic,Lagos,Foreign Used,2011,49855,Automatic,6500000
Toyota Camry XLE V6,Lagos,Foreign Used,2008,118891,Automatic,2890000
Toyota Camry XLE Automatic,Lagos,Foreign Used,2005,101256,Automatic,2150000
Mercedes-Benz GLC,Lagos,Foreign Used,2017,1600,Automatic,18500000
Toyota Camry LE Automatic,Lagos,Foreign Used,2008,89665,Automatic,2850000
Toyota 4-Runner,Lagos,Foreign Used,2007,62840,Automatic,4500000
Mercedes-Benz C350,Lagos,Locally Used,2008,102775,Automatic,3300000
Lexus LX 570,Lagos,Foreign Used,2013,36040,Automatic,32000000
Lexus GX 460 Premium,Lagos,Foreign Used,2014,34068,Automatic,14500000
Lexus GX 460,Lagos,Foreign Used,2013,659439,Automatic,14500000
Mercedes-Benz ML350,Lagos,Foreign Used,2016,23654,Automatic,18000000
Toyota Camry 2.4 LE,Lagos,Locally Used,2012,34000,Automatic,3900000
Toyota Camry SE Automatic,Lagos,Foreign Used,2008,83000,Automatic,2650000
Toyota Land Cruiser Prado,Lagos,Locally Used,2014,34000,Automatic,8300000
Toyota Camry SE V6,Lagos,Foreign Used,2008,57000,Automatic,27500000
Toyota Highlander,Lagos,Foreign Used,2012,57000,Automatic,8300000
Toyota Camry,Lagos,Foreign Used,2012,57000,Automatic,4500000
Lexus RX,Lagos,Foreign Used,2011,30000,Automatic,6800000
Mercedes-Benz C300,Lagos,Locally Used,2008,38000,Automatic,2800000
Lexus RX,Lagos,Foreign Used,2010,30000,Automatic,6800000
Toyota Corolla,Lagos,Locally Used,2015,3000,Automatic,4600000
Lexus GX 460 Premium,Lagos,Foreign Used,2015,41000,Automatic,18500000
BMW X6,Lagos,Locally Used,2011,55000,Automatic,7200000
Mercedes-Benz G63,Lagos,Locally Used,2013,180000,Automatic,40000000
Toyota Corolla 1.3 Automatic,Lagos,Foreign Used,2014,26000,Automatic,5000000
Lexus RX,Lagos,Foreign Used,2006,57000,Automatic,3550000
Mercedes-Benz E350,Lagos,Foreign Used,2012,14000,Automatic,8000000
Toyota Corolla,Lagos,Locally Used,2008,980000,Automatic,1400000
Toyota Corolla S,Lagos,Foreign Used,2009,57000,Automatic,2800000
Toyota Corolla,Lagos,Foreign Used,2010,57000,Automatic,2900000
Mercedes-Benz ML350,Lagos,Foreign Used,2013,20042,Automatic,13500000
Toyota 4-Runner,Lagos,Foreign Used,2012,32005,Automatic,12500000
Lexus LX 570,Lagos,Foreign Used,2015,189439,Automatic,28500000
Ford Explorer XLT,Lagos,Foreign Used,2013,34068,Automatic,7800000
Toyota Corolla LE Automatic,Lagos,Locally Used,2011,80225,Automatic,3400000
Mercedes-Benz E350,Lagos,Locally Used,2014,61170,Automatic,10900000
Lexus RX 330 4WD,Lagos,Locally Used,2004,90117,Automatic,2390000
Mercedes-Benz GLA,Lagos,Foreign Used,2017,2000,Automatic,17000000
Lexus RX,Lagos,Locally Used,2008,63000,Automatic,3200000
Toyota Highlander Sport Long 4x4,Lagos,Foreign Used,2009,100000,Automatic,5000000
Land Rover Range Rover Vogue,Lagos,Foreign Used,2014,78260,Automatic,33000000
Mercedes-Benz C240,Lagos,Foreign Used,2004,147545,Automatic,2200000
Toyota Corolla LE Automatic,Lagos,Foreign Used,2016,24000,Automatic,6850000
Honda CR-V,Lagos,Locally Used,2003,1232,Automatic,850000
Nissan Primera,Lagos,Foreign Used,2000,1142,Manual,900000
Toyota Hilux 2.0 VVT-i,Lagos,Locally Used,2017,11000,Automatic,13700000
Honda Accord,Lagos,Locally Used,2013,63,Automatic,3800000
Honda Accord,Lagos,Locally Used,2008,1,Automatic,1450000
Lexus RX,Lagos,Foreign Used,2010,64000,Automatic,7200000
Toyota RAV4,Lagos,Locally Used,2007,1,Automatic,2100000
Toyota Camry,Lagos,Locally Used,2008,82000,Automatic,1700000
Toyota Sienna,Lagos,Foreign Used,2006,74000,Automatic,2800000
Lexus ES 350,Lagos,Foreign Used,2008,79558,Automatic,3600000
Toyota Camry Automatic,Lagos,Foreign Used,2008,62840,Automatic,2980000
Toyota Corolla 1.8,Lagos,Foreign Used,2007,62840,Automatic,2399999
Toyota Matrix XRS Automatic,Lagos,Foreign Used,2006,85369,Automatic,2100000
Lexus LX 470 Sport Utility,Lagos,Foreign Used,2006,62840,Automatic,5999999
Lexus GX 460 Premium,Lagos,Locally Used,2014,45369,Automatic,13600000
Toyota Highlander Limited V6 4x4,Lagos,Foreign Used,2005,72840,Automatic,2889999
Lexus ES 350,Lagos,Foreign Used,2012,53000,Automatic,7000000
Lexus RX 350 F SPORT AWD,Lagos,Foreign Used,2017,52000,Automatic,25500000
Lexus ES 350,Lagos,Foreign Used,2008,43046,Automatic,3500000
Lexus RX 330 4WD,Lagos,Foreign Used,2006,62840,Automatic,4000000
Toyota Camry LE,Lagos,Foreign Used,2007,65000,Automatic,2700000
Honda Accord LX,Kwara,Locally Used,2001,213601,Automatic,430000
Lexus RX 300,Lagos,Foreign Used,2003,5,Automatic,2800000
Toyota Camry,Ibadan,Foreign Used,2013,28340,Automatic,5450000
Toyota Tacoma,Oyo,Foreign Used,2008,95495,Manual,3000000
Mercedes-Benz C300,Ibadan,Foreign Used,2010,84000,Automatic,5800000
Toyota Sienna LE,Lagos,Foreign Used,2005,190456,Automatic,2400000
Toyota Sienna XLE,Lagos,Foreign Used,2003,101258,Automatic,1720000
Lexus RX 330 4WD,Lagos,Locally Used,2004,221081,Automatic,2450000
Honda Passport,Lagos,Foreign Used,2001,140245,Automatic,700000
Toyota Camry SE V6 Automatic,Lagos,Foreign Used,2012,27000,Automatic,4500000
Lexus ES 350,Lagos,Foreign Used,2011,65000,Automatic,4300000
Toyota Sienna,Lagos,Foreign Used,2011,27000,Automatic,6000000
Toyota Highlander,Lagos,Foreign Used,2009,57000,Automatic,4750000
Toyota Highlander,Lagos,Foreign Used,2006,57000,Automatic,2700000
Nissan Maxima 3.5 S,Lagos,Locally Used,2001,124600,Automatic,500000
Toyota Corolla,Lagos,Foreign Used,2011,57000,Automatic,3900000
Honda Accord,Lagos,Foreign Used,2014,90000,Automatic,5900000
Mercedes-Benz G63,Lagos,Locally Used,2013,17500,Automatic,40000000
Toyota Land Cruiser Prado,Lagos,Locally Used,2011,42751,Automatic,13000000
Toyota Hilux 3.0 D-4D Double Cab 4x4 Raider,Lagos,Locally Used,2016,25143,Automatic,17000000
Toyota HiAce,Lagos,Locally Used,2014,57238,Manual,9000000
Toyota Hilux 3.0 D-4D Double Cab 4x4 Raider,Lagos,Locally Used,2014,42423,Automatic,12800000
Lexus RX 3.3 Auto,Lagos,Locally Used,2006,81752,Automatic,3150000
Lexus ES 300,Lagos,Foreign Used,2004,67548,Automatic,2200000
Honda CR-V 2.0 4WD,Lagos,Foreign Used,2007,57000,Automatic,2600000
Lexus IS 250 Automatic,Lagos,Foreign Used,2014,49000,Automatic,14200000
Toyota Corolla LE Automatic,Lagos,Foreign Used,2011,51188,Automatic,3400000
Lexus ES 330,Lagos,Foreign Used,2005,120000,Automatic,2650000
Hyundai Elantra,Lagos,Locally Used,2009,234490,Automatic,1400000
Mercedes-Benz C240,Lagos,Locally Used,2003,234490,Automatic,1250000
Cadillac Escalade,Lagos,Locally Used,2007,109270,Automatic,7100000
Toyota Camry LE Automatic,Lagos,Foreign Used,2012,42189,Automatic,5200000
Toyota RAV4,Lagos,Foreign Used,2008,57000,Automatic,2800000
Mercedes-Benz GLK 350 4MATIC,Lagos,Locally Used,2010,55175,Automatic,4500000
Mercedes-Benz GL Class 5.5 V8,Lagos,Foreign Used,2010,49227,Automatic,9200000
Toyota RAV4 Limited,Lagos,Foreign Used,2007,87339,Automatic,3450000
Toyota RAV4 Automatic,Lagos,Locally Used,2016,5935,Automatic,20500000
Mercedes-Benz E240,Lagos,Locally Used,2003,234490,Automatic,1450000
Toyota RAV4 4WD,Rivers,Locally Used,2014,56667,Automatic,9750000
Toyota HiAce,Lagos,Locally Used,2011,71258,Manual,8000000
Lexus RX 350 XE 4x4,Lagos,Locally Used,2015,58000,Automatic,6000000
Toyota Camry,Lagos,Locally Used,2007,45214,Automatic,1870000
Toyota Corolla S,Lagos,Foreign Used,2010,84722,Automatic,2890000
Toyota Camry SE,Lagos,Foreign Used,2013,34068,Automatic,5800000
Lexus ES 330,Lagos,Locally Used,2005,78192,Automatic,1900000
Toyota Corolla,Lagos,Locally Used,2006,76194,Automatic,1550000
Mercedes-Benz GL Class,Lagos,Foreign Used,2013,32005,Automatic,18000000
Toyota Corolla 1.8,Lagos,Foreign Used,2007,62840,Automatic,2400000
Toyota Camry,Lagos,Locally Used,2005,76198,Automatic,1520000
Toyota Corolla 1.8,Lagos,Locally Used,2006,85369,Automatic,1650000
Honda CR-V 2.0 i-Vtex Automatic,Lagos,Locally Used,2003,18000,Automatic,1000000
Toyota Corolla,Lagos,Foreign Used,2006,78121,Automatic,2170000
Hyundai Elantra,Lagos,Locally Used,2013,45198,Automatic,2900000
Toyota Corolla,Lagos,Foreign Used,2004,67191,Automatic,1920000
Mercedes-Benz GL Class,Lagos,Foreign Used,2014,37043,Automatic,18000000
Mercedes-Benz GL Class,Lagos,Foreign Used,2014,24042,Automatic,18500000
Mercedes-Benz ML350,Lagos,Foreign Used,2008,56038,Automatic,5800000
Lexus ES 350,Lagos,Foreign Used,2015,20042,Automatic,18500000
Lexus ES 350,Lagos,Foreign Used,2009,34068,Automatic,3900000
Mercedes-Benz ML350,Lagos,Foreign Used,2013,32005,Automatic,14500000
Toyota Venza Limited AWD V6,Lagos,Foreign Used,2010,52604,Automatic,7800000
Honda Accord,Lagos,Foreign Used,2008,52604,Automatic,2800000
Mercedes-Benz ML350,Lagos,Foreign Used,2008,60743,Automatic,5700000
Jeep Wrangler,Lagos,Foreign Used,2009,50067,Automatic,8500000
Mercedes-Benz ML350,Lagos,Foreign Used,2015,24042,Automatic,17500000
Mercedes-Benz CLA-Class,Lagos,Foreign Used,2015,24042,Automatic,17000000
Porsche Panamera Turbo,Lagos,Foreign Used,2012,38595,Automatic,19000000
Land Rover Range Rover Sport 5.0 V8,Lagos,Foreign Used,2012,49630,Automatic,17000000
Mercedes-Benz C300,Lagos,Foreign Used,2015,27497,Automatic,17000000
Mercedes-Benz C250,Lagos,Foreign Used,2012,38596,Automatic,7880000
Toyota Land Cruiser 3.0 D Automatic,Lagos,Foreign Used,2010,42840,Automatic,16000000
Toyota Corolla,Lagos,Foreign Used,2010,85000,Automatic,3200000
Acura ZDX,Lagos,Foreign Used,2011,62840,Automatic,12000000
Lexus RX 300,Lagos,Foreign Used,2002,55000,Automatic,2600000
Lexus GX 470 Sport Utility,Lagos,Foreign Used,2006,62840,Automatic,5400000
Lexus RX 300 XE,Lagos,Foreign Used,2002,62840,Automatic,2700000
Honda Accord,Abuja,Foreign Used,2016,10400,Automatic,9000000
Lexus ES 300,Lagos,Foreign Used,2003,55000,Automatic,2200000
Hyundai Elantra 1.6 GLS,Lagos,Locally Used,2013,84358,Automatic,2800000
Honda Accord CrossTour EX-L AWD,Lagos,Foreign Used,2011,62973,Automatic,4400000
Toyota Venza,Lagos,Foreign Used,2013,32125,Automatic,7700000
Lexus ES 330,Lagos,Foreign Used,2005,45000,Automatic,2600000
Lexus RX 300,Lagos,Foreign Used,2000,45000,Automatic,2200000
Mercedes-Benz G63,Lagos,Brand New,2017,200,Automatic,160000000
Lexus ES 300,Lagos,Foreign Used,2001,100000,Automatic,1600000
Mitsubishi Spacestar,Lagos,Foreign Used,2001,100000,Manual,1100000
Toyota Camry SE,Lagos,Foreign Used,2006,100000,Automatic,1720000
Honda Accord EX Automatic,Lagos,Locally Used,2008,100000,Automatic,1600000
Acura MDX,Lagos,Foreign Used,2007,200000,Automatic,2900000
Peugeot 307,Lagos,Locally Used,2003,200000,Manual,1200000
Toyota Land Cruiser 4WD,Lagos,Locally Used,2014,45000,Automatic,12500000
Mercedes-Benz C180,Lagos,Locally Used,2016,5000,Automatic,12000000
Toyota Land Cruiser Prado,Lagos,Locally Used,2013,100000,Automatic,25000000
Toyota RAV4 4WD,Lagos,Foreign Used,2016,48000,Automatic,11500000
Mercedes-Benz GLC,Lagos,Foreign Used,2017,5005,Automatic,40000000
Toyota Corolla S,Lagos,Foreign Used,2003,100000,Automatic,2150000
Toyota 4-Runner,Lagos,Foreign Used,2004,200000,Automatic,3300000
Mercedes-Benz GLE,Lagos,Foreign Used,2016,39565,Automatic,43000000
Lexus ES 350,Lagos,Locally Used,2010,234490,Automatic,3500000
Pontiac Vibe Automatic,Lagos,Foreign Used,2003,234490,Automatic,1950000
BMW X6,Lagos,Locally Used,2008,234490,Automatic,6800000
Volkswagen Passat 2.0 Sedan,Lagos,Locally Used,2008,395653,Automatic,1350000
Infiniti QX 56,Lagos,Locally Used,2005,395653,Automatic,2100000
Honda Accord,Lagos,Locally Used,2008,233213,Automatic,1200000
Toyota Land Cruiser Prado,Lagos,Locally Used,2007,212334,Automatic,2950000
Mercedes-Benz E350,Lagos,Locally Used,2012,200000,Automatic,5800000
Mitsubishi Carisma,Lagos,Locally Used,2001,233312,Manual,600000
Toyota Camry,Lagos,Locally Used,2000,395653,Automatic,850000
Mercedes-Benz ML 500,Lagos,Foreign Used,2006,234490,Automatic,6000000
Toyota Avalon XL,Lagos,Locally Used,2003,222942,Automatic,1100000
Mercedes-Benz C300,Lagos,Foreign Used,2014,48268,Automatic,16000000
Hyundai Sonata,Lagos,Foreign Used,2007,234490,Automatic,1950000
Honda Accord,Lagos,Locally Used,2008,234490,Automatic,1950000
DAF 2560,Lagos,Foreign Used,2000,232343,Manual,9500000
Porsche Carrera,Lagos,Locally Used,2008,10000,Manual,5700000
Brilliance Deluxe,Lagos,Locally Used,2008,234490,Automatic,1250000
Hyundai Tucson,Lagos,Foreign Used,2007,234490,Automatic,1750000
Toyota Camry SE,Lagos,Foreign Used,2011,1,Automatic,3300000
Mercedes-Benz GLK 350 4MATIC,Lagos,Foreign Used,2012,1,Automatic,8500000
Toyota Camry SE V6,Lagos,Foreign Used,2008,1,Automatic,2900000
Hyundai Sonata 3.3 Limited,Lagos,Foreign Used,2011,1,Automatic,3450000
Toyota Camry XLE V6,Lagos,Foreign Used,2008,111,Automatic,2900000
Toyota Venza XLE AWD V6,Lagos,Foreign Used,2010,11,Automatic,6200000
Acura MDX AWD,Lagos,Foreign Used,2008,1,Automatic,3900000
Toyota Camry SE,Lagos,Foreign Used,2007,1,Automatic,2650000
Toyota Camry XLE,Lagos,Foreign Used,2011,1,Automatic,3500000
Toyota Highlander Sport,Lagos,Foreign Used,2009,1,Automatic,5500000
Honda CR-V 2.0 4WD,Lagos,Locally Used,2008,1,Automatic,1850000
Mercedes-Benz C300,Lagos,Foreign Used,2009,1,Automatic,3850000
Lexus GS 3.0 Limited,Lagos,Foreign Used,2008,1,Automatic,4100000
Mercedes-Benz E350,Ibadan,Foreign Used,2010,55000,Automatic,8000000
Toyota Avalon,Ibadan,Foreign Used,2013,71000,Automatic,9000000
Toyota Camry,Ibadan,Foreign Used,2013,30000,Automatic,4800000
Toyota Highlander Limited,Lagos,Locally Used,2002,128564,Automatic,1670000
Toyota Corolla Corolla,Lagos,Locally Used,2010,1323,Automatic,1900000
Toyota Land Cruiser,Lagos,Locally Used,2013,18000,Automatic,16000000
Toyota RAV4,Lagos,Foreign Used,2017,10000,Automatic,13700000
Toyota Land Cruiser Prado,Lagos,Locally Used,2014,27000,Automatic,15500000
Mercedes-Benz GL Class,Lagos,Locally Used,2011,27000,Automatic,8500000
Toyota Corolla,Lagos,Locally Used,2014,24000,Automatic,4200000
Porsche Cayenne,Lagos,Locally Used,2017,10000,Automatic,16000000
Jaguar XF,Lagos,Locally Used,2016,10000,Automatic,15000000
Toyota Camry 2.4 LE,Lagos,Foreign Used,2016,15000,Automatic,9000000
Toyota Venza AWD V6,Lagos,Locally Used,2010,77,Automatic,3700000
Toyota Highlander 4WD,Lagos,Locally Used,2004,100,Automatic,1650000
Toyota Land Cruiser,Lagos,Locally Used,2011,70000,Automatic,12500000
Acura MDX,Lagos,Locally Used,2013,86000,Automatic,6800000
Toyota Land Cruiser Prado,Lagos,Locally Used,2011,70000,Automatic,11500000
Toyota Sienna CE,Lagos,Foreign Used,2007,100,Automatic,2500000
Honda CR-V,Lagos,Locally Used,2016,12000,Automatic,12700000
Volkswagen Passat,Lagos,Locally Used,2013,19000,Automatic,4150000
Toyota Fortuner,Lagos,Locally Used,2015,53000,Automatic,8300000
Mercedes-Benz ML350,Lagos,Locally Used,2014,39000,Automatic,11500000
Toyota Avalon XLS,Lagos,Locally Used,2009,68450,Automatic,3800000
Toyota Corolla 1.8 VVTL-i,Lagos,Foreign Used,2010,98000,Automatic,3000000
Toyota Tundra,Lagos,Foreign Used,2008,57000,Automatic,6200000
Toyota Camry,Lagos,Foreign Used,2008,57000,Automatic,2400000
Mercedes-Benz ML350,Lagos,Foreign Used,2014,31000,Automatic,13900000
Mercedes-Benz ML350,Lagos,Locally Used,2012,56059,Automatic,9900000
Toyota Corolla CE,Lagos,Foreign Used,2003,76141,Automatic,1900000
Lexus RX 350,Lagos,Foreign Used,2016,16133,Automatic,22000000
Ford Escape S,Lagos,Foreign Used,2014,42000,Automatic,6250000
Toyota Highlander,Lagos,Brand New,2017,14752,Automatic,22000000
